Unnamed: 0.1;Unnamed: 0;article;vehicleClass;amount;points;Case ID;Activity;Resource;lastSent;notificationType;dismissal;expense;time:timestamp;label;relative_timestamp_from_start;relative_timestamp_from_previous_activity;concept:name;case:concept:name;case:label
18469;;;A;42.68267822265625;;GEN5005;Insert Fine Notification;;;;;;2011-10-23 20:59:18;regular;1059657.8833333333;21703.733333333334;Insert Fine Notification;GEN5005;regular
18470;;;A;42.68267822265625;;GEN5005;Add penalty;;;;;;2011-12-21 01:43:07;regular;1059657.8833333333;83803.81666666667;Add penalty;GEN5005;regular
18471;;;A;42.68267822265625;;GEN5005;Payment;;;;;;2012-06-19 18:54:30;regular;1059657.8833333333;261671.38333333333;Payment;GEN5005;regular
18472;;;A;37.776737213134766;;GEN5006;Create Fine;;;;;;2011-04-29 02:31:08;regular;967831.1333333332;0.0;Create Fine;GEN5006;regular
18473;;;A;37.776737213134766;;GEN5006;Payment;;;;;;2011-05-19 09:11:19;regular;967831.1333333332;29200.18333333333;Payment;GEN5006;regular
18474;;;A;48.418853759765625;;GEN5007;Create Fine;;;;;;2010-05-07 16:27:30;regular;454587.5;0.0;Create Fine;GEN5007;regular
18475;;;A;48.418853759765625;;GEN5007;Send Fine;;;;;;2010-07-28 12:24:02;regular;454587.5;117836.53333333334;Send Fine;GEN5007;regular
18476;;;A;48.418853759765625;;GEN5007;Insert Fine Notification;;;;;;2010-08-16 01:38:59;regular;454587.5;26714.95;Insert Fine Notification;GEN5007;regular
18477;;;A;48.418853759765625;;GEN5007;Add penalty;;;;;;2010-10-12 12:21:12;regular;454587.5;82722.21666666666;Add penalty;GEN5007;regular
18478;;;A;34.92268753051758;;GEN5008;Create Fine;;;;;;2011-07-31 22:22:25;regular;1102942.4166666667;0.0;Create Fine;GEN5008;regular
18479;;;A;34.92268753051758;;GEN5008;Payment;;;;;;2011-08-11 14:28:02;regular;1102942.4166666667;15365.616666666669;Payment;GEN5008;regular
18480;;;A;34.581016540527344;;GEN5009;Create Fine;;;;;;2011-07-29 17:02:48;regular;1099742.8;0.0;Create Fine;GEN5009;regular
18481;;;A;34.581016540527344;;GEN5009;Payment;;;;;;2011-08-09 05:57:25;regular;1099742.8;15174.616666666669;Payment;GEN5009;regular
18482;;;A;36.2818489074707;;GEN5010;Create Fine;;;;;;2011-08-06 10:18:53;regular;1110858.8833333333;0.0;Create Fine;GEN5010;regular
18483;;;A;36.2818489074707;;GEN5010;Payment;;;;;;2011-08-17 03:30:44;regular;1110858.8833333333;15431.85;Payment;GEN5010;regular
18484;;;A;34.37789535522461;;GEN5011;Create Fine;;;;;;2011-07-29 15:48:38;regular;1099668.6333333333;0.0;Create Fine;GEN5011;regular
18485;;;A;34.37789535522461;;GEN5011;Payment;;;;;;2011-08-08 15:04:52;regular;1099668.6333333333;14356.233333333334;Payment;GEN5011;regular
18486;;;A;42.006126403808594;;GEN5012;Create Fine;;;;;;2011-12-09 12:48:23;regular;1291008.3833333333;0.0;Create Fine;GEN5012;regular
18487;;;A;42.006126403808594;;GEN5012;Send Fine;;;;;;2012-03-19 05:00:28;regular;1291008.3833333333;144972.08333333334;Send Fine;GEN5012;regular
18488;;;A;42.006126403808594;;GEN5012;Insert Fine Notification;;;;;;2012-04-02 11:45:44;regular;1291008.3833333333;20565.266666666663;Insert Fine Notification;GEN5012;regular
18489;;;A;42.006126403808594;;GEN5012;Add penalty;;;;;;2012-05-30 13:19:08;regular;1291008.3833333333;83613.4;Add penalty;GEN5012;regular
18490;;;A;42.006126403808594;;GEN5012;Payment;;;;;;2012-12-26 15:32:45;regular;1291008.3833333333;302533.61666666664;Payment;GEN5012;regular
18491;;;A;35.30020523071289;;GEN5013;Create Fine;;;;;;2011-07-29 15:48:38;regular;1099668.6333333333;0.0;Create Fine;GEN5013;regular
18492;;;A;35.30020523071289;;GEN5013;Payment;;;;;;2011-08-08 12:14:34;regular;1099668.6333333333;14185.933333333332;Payment;GEN5013;regular
18493;;;A;44.35312271118164;;GEN5014;Create Fine;;;;;;2010-01-26 13:52:08;regular;308992.13333333336;0.0;Create Fine;GEN5014;regular
18494;;;A;44.35312271118164;;GEN5014;Send Fine;;;;;;2010-04-04 08:26:48;regular;308992.13333333336;97594.66666666669;Send Fine;GEN5014;regular
18495;;;A;44.35312271118164;;GEN5014;Insert Fine Notification;;;;;;2010-04-26 08:00:39;regular;308992.13333333336;31653.85;Insert Fine Notification;GEN5014;regular
18496;;;A;46.34995269775391;;GEN5015;Create Fine;;;;;;2010-04-27 17:33:53;regular;440253.88333333336;0.0;Create Fine;GEN5015;regular
18497;;;A;46.34995269775391;;GEN5015;Send Fine;;;;;;2010-07-18 11:21:09;regular;440253.88333333336;117707.26666666666;Send Fine;GEN5015;regular
18498;;;A;46.34995269775391;;GEN5015;Insert Fine Notification;;;;;;2010-08-05 14:31:43;regular;440253.88333333336;26110.566666666666;Insert Fine Notification;GEN5015;regular
18499;;;A;46.34995269775391;;GEN5015;Add penalty;;;;;;2010-10-02 21:45:14;regular;440253.88333333336;83953.51666666666;Add penalty;GEN5015;regular
18500;;;A;45.37438583374024;;GEN5016;Create Fine;;;;;;2010-06-08 10:36:00;regular;500316.0;0.0;Create Fine;GEN5016;regular
18501;;;A;45.37438583374024;;GEN5016;Send Fine;;;;;;2010-09-01 20:22:16;regular;500316.0;122986.26666666666;Send Fine;GEN5016;regular
18502;;;A;45.37438583374024;;GEN5016;Insert Fine Notification;;;;;;2010-09-19 21:57:25;regular;500316.0;26015.15;Insert Fine Notification;GEN5016;regular
18503;;;A;45.37438583374024;;GEN5016;Add penalty;;;;;;2010-11-17 13:27:11;regular;500316.0;84449.76666666666;Add penalty;GEN5016;regular
18504;;;A;43.965728759765625;;GEN5017;Create Fine;;;;;;2009-10-10 20:37:00;regular;153877.0;0.0;Create Fine;GEN5017;regular
18505;;;A;43.965728759765625;;GEN5017;Send Fine;;;;;;2009-12-09 09:37:53;regular;153877.0;85740.88333333333;Send Fine;GEN5017;regular
18506;;;A;43.965728759765625;;GEN5017;Payment;;;;;;2010-01-14 05:27:01;regular;153877.0;51589.13333333333;Payment;GEN5017;regular
18507;;;A;36.3627815246582;;GEN5018;Create Fine;;;;;;2011-08-01 18:15:23;regular;1104135.3833333333;0.0;Create Fine;GEN5018;regular
18508;;;A;36.3627815246582;;GEN5018;Payment;;;;;;2011-08-12 18:51:10;regular;1104135.3833333333;15875.783333333333;Payment;GEN5018;regular
18509;;;A;34.30240631103516;;GEN5019;Create Fine;;;;;;2011-07-29 04:09:23;regular;1098969.3833333333;0.0;Create Fine;GEN5019;regular
18510;;;A;34.30240631103516;;GEN5019;Payment;;;;;;2011-08-06 18:48:47;regular;1098969.3833333333;12399.4;Payment;GEN5019;regular
18511;;;A;45.196022033691406;;GEN5020;Create Fine;;;;;;2010-05-27 17:21:53;regular;483441.88333333336;0.0;Create Fine;GEN5020;regular
18512;;;A;45.196022033691406;;GEN5020;Send Fine;;;;;;2010-08-19 20:47:47;regular;483441.88333333336;121165.9;Send Fine;GEN5020;regular
18513;;;A;45.196022033691406;;GEN5020;Insert Fine Notification;;;;;;2010-09-07 09:28:18;regular;483441.88333333336;26680.516666666663;Insert Fine Notification;GEN5020;regular
18514;;;A;45.196022033691406;;GEN5020;Add penalty;;;;;;2010-11-04 21:45:13;regular;483441.88333333336;84256.91666666667;Add penalty;GEN5020;regular
18515;;;A;43.57206344604492;;GEN5021;Create Fine;;;;;;2009-10-22 15:26:15;regular;170846.25;0.0;Create Fine;GEN5021;regular
18516;;;A;43.57206344604492;;GEN5021;Send Fine;;;;;;2009-12-19 14:05:26;regular;170846.25;83439.18333333333;Send Fine;GEN5021;regular
18517;;;A;43.57206344604492;;GEN5021;Payment;;;;;;2010-01-24 05:23:23;regular;170846.25;51317.95;Payment;GEN5021;regular
18518;;;A;45.31369400024414;;GEN5022;Create Fine;;;;;;2010-07-19 19:23:08;regular;559883.1333333333;0.0;Create Fine;GEN5022;regular
18519;;;A;45.31369400024414;;GEN5022;Send Fine;;;;;;2010-10-15 14:10:06;regular;559883.1333333333;126406.96666666666;Send Fine;GEN5022;regular
18520;;;A;45.31369400024414;;GEN5022;Insert Fine Notification;;;;;;2010-10-29 14:02:57;regular;559883.1333333333;20152.85;Insert Fine Notification;GEN5022;regular
18521;;;A;45.31369400024414;;GEN5022;Add penalty;;;;;;2010-12-23 17:38:16;regular;559883.1333333333;79415.31666666667;Add penalty;GEN5022;regular
18522;;;A;45.31369400024414;;GEN5022;Payment;;;;;;2011-01-27 09:26:05;regular;559883.1333333333;49907.816666666666;Payment;GEN5022;regular
18523;;;A;45.31369400024414;;GEN5022;Payment;;;;;;2011-04-22 02:44:51;regular;559883.1333333333;121998.76666666666;Payment;GEN5022;regular
18524;;;A;45.53692626953125;;GEN5023;Create Fine;;;;;;2010-05-05 22:26:15;regular;452066.25;0.0;Create Fine;GEN5023;regular
18525;;;A;45.53692626953125;;GEN5023;Send Fine;;;;;;2010-07-27 02:38:03;regular;452066.25;118331.8;Send Fine;GEN5023;regular
18526;;;A;45.53692626953125;;GEN5023;Insert Fine Notification;;;;;;2010-08-14 15:10:59;regular;452066.25;26672.93333333333;Insert Fine Notification;GEN5023;regular
18527;;;A;45.53692626953125;;GEN5023;Add penalty;;;;;;2010-10-12 05:18:04;regular;452066.25;84367.08333333333;Add penalty;GEN5023;regular
18528;;;A;42.87534713745117;;GEN5024;Create Fine;;;;;;2010-08-04 07:24:45;regular;582204.75;0.0;Create Fine;GEN5024;regular
18529;;;A;42.87534713745117;;GEN5024;Send Fine;;;;;;2010-11-01 02:58:52;regular;582204.75;127894.11666666668;Send Fine;GEN5024;regular
18530;;;A;42.87534713745117;;GEN5024;Insert Fine Notification;;;;;;2010-11-15 08:46:39;regular;582204.75;20507.783333333333;Insert Fine Notification;GEN5024;regular
18531;;;A;42.87534713745117;;GEN5024;Add penalty;;;;;;2011-01-08 12:17:53;regular;582204.75;77971.23333333334;Add penalty;GEN5024;regular
18532;;;A;42.87534713745117;;GEN5024;Payment;;;;;;2011-02-17 19:42:45;regular;582204.75;58044.86666666667;Payment;GEN5024;regular
18533;;;A;42.87534713745117;;GEN5024;Payment;;;;;;2011-05-13 00:18:43;regular;582204.75;121235.96666666666;Payment;GEN5024;regular
18534;;;A;35.416683197021484;;GEN5025;Create Fine;;;;;;2011-07-30 16:02:38;regular;1101122.6333333333;0.0;Create Fine;GEN5025;regular
18535;;;A;35.416683197021484;;GEN5025;Payment;;;;;;2011-08-10 03:18:04;regular;1101122.6333333333;15075.433333333332;Payment;GEN5025;regular
18536;;;A;34.9439697265625;;GEN5026;Create Fine;;;;;;2011-07-27 08:51:08;regular;1096371.1333333333;0.0;Create Fine;GEN5026;regular
18537;;;A;34.9439697265625;;GEN5026;Payment;;;;;;2011-08-06 15:30:19;regular;1096371.1333333333;14799.183333333332;Payment;GEN5026;regular
18538;;;A;34.80704116821289;;GEN5027;Create Fine;;;;;;2011-08-03 23:29:38;regular;1107329.6333333333;0.0;Create Fine;GEN5027;regular
18539;;;A;34.80704116821289;;GEN5027;Payment;;;;;;2011-08-14 16:44:26;regular;1107329.6333333333;15434.8;Payment;GEN5027;regular
18540;;;A;44.4233627319336;;GEN5028;Create Fine;;;;;;2010-05-11 09:34:45;regular;459934.75;0.0;Create Fine;GEN5028;regular
18541;;;A;44.4233627319336;;GEN5028;Send Fine;;;;;;2010-08-02 21:38:35;regular;459934.75;120243.83333333331;Send Fine;GEN5028;regular
18542;;;A;44.4233627319336;;GEN5028;Insert Fine Notification;;;;;;2010-08-20 22:17:06;regular;459934.75;25958.516666666663;Insert Fine Notification;GEN5028;regular
18543;;;A;44.4233627319336;;GEN5028;Add penalty;;;;;;2010-10-18 11:05:46;regular;459934.75;84288.66666666667;Add penalty;GEN5028;regular
18544;;;A;44.71914291381836;;GEN5029;Create Fine;;;;;;2011-02-27 20:40:53;regular;881080.8833333333;0.0;Create Fine;GEN5029;regular
18545;;;A;44.71914291381836;;GEN5029;Send Fine;;;;;;2011-06-03 02:20:47;regular;881080.8833333333;137139.9;Send Fine;GEN5029;regular
18546;;;A;44.71914291381836;;GEN5029;Insert Fine Notification;;;;;;2011-06-19 21:03:14;regular;881080.8833333333;24162.45;Insert Fine Notification;GEN5029;regular
18547;;;A;44.71914291381836;;GEN5029;Add penalty;;;;;;2011-08-17 05:35:27;regular;881080.8833333333;84032.21666666666;Add penalty;GEN5029;regular
18548;;;A;44.71914291381836;;GEN5029;Payment;;;;;;2012-03-23 14:22:12;regular;881080.8833333333;315886.75;Payment;GEN5029;regular
18549;;;A;34.94247817993164;;GEN5030;Create Fine;;;;;;2011-07-29 21:27:08;regular;1100007.1333333333;0.0;Create Fine;GEN5030;regular
18550;;;A;34.94247817993164;;GEN5030;Payment;;;;;;2011-08-09 23:21:05;regular;1100007.1333333333;15953.95;Payment;GEN5030;regular
18551;;;A;35.031707763671875;;GEN5031;Create Fine;;;;;;2011-07-30 04:26:53;regular;1100426.8833333333;0.0;Create Fine;GEN5031;regular
18552;;;A;35.031707763671875;;GEN5031;Payment;;;;;;2011-08-09 17:30:38;regular;1100426.8833333333;15183.75;Payment;GEN5031;regular
18553;;;A;34.01291275024414;;GEN5032;Create Fine;;;;;;2011-07-31 06:40:38;regular;1102000.6333333333;0.0;Create Fine;GEN5032;regular
18554;;;A;34.01291275024414;;GEN5032;Payment;;;;;;2011-08-12 04:41:28;regular;1102000.6333333333;17160.833333333332;Payment;GEN5032;regular
18555;;;A;38.75099182128906;;GEN5033;Create Fine;;;;;;2011-04-05 18:41:23;regular;934241.3833333332;0.0;Create Fine;GEN5033;regular
18556;;;A;38.75099182128906;;GEN5033;Payment;;;;;;2011-04-26 20:11:15;regular;934241.3833333332;30329.866666666665;Payment;GEN5033;regular
18557;;;A;45.05192565917969;;GEN5034;Create Fine;;;;;;2011-02-27 13:37:38;regular;880657.6333333333;0.0;Create Fine;GEN5034;regular
18558;;;A;45.05192565917969;;GEN5034;Send Fine;;;;;;2011-05-31 14:47:43;regular;880657.6333333333;133990.08333333334;Send Fine;GEN5034;regular
18559;;;A;45.05192565917969;;GEN5034;Insert Fine Notification;;;;;;2011-06-15 16:43:46;regular;880657.6333333333;21716.05;Insert Fine Notification;GEN5034;regular
18560;;;A;45.05192565917969;;GEN5034;Add penalty;;;;;;2011-08-13 00:55:41;regular;880657.6333333333;84011.91666666667;Add penalty;GEN5034;regular
18561;;;A;45.05192565917969;;GEN5034;Payment;;;;;;2011-12-24 18:21:45;regular;880657.6333333333;192566.06666666668;Payment;GEN5034;regular
18562;;;A;36.20003890991211;;GEN5035;Create Fine;;;;;;2011-08-02 17:31:23;regular;1105531.3833333333;0.0;Create Fine;GEN5035;regular
18563;;;A;36.20003890991211;;GEN5035;Payment;;;;;;2011-08-13 07:20:24;regular;1105531.3833333333;15229.016666666666;Payment;GEN5035;regular
18564;;;A;45.06025314331055;;GEN5036;Create Fine;;;;;;2010-05-15 18:43:08;regular;466243.13333333336;0.0;Create Fine;GEN5036;regular
18565;;;A;45.06025314331055;;GEN5036;Send Fine;;;;;;2010-08-05 02:55:03;regular;466243.13333333336;117131.91666666669;Send Fine;GEN5036;regular
18566;;;A;45.06025314331055;;GEN5036;Insert Fine Notification;;;;;;2010-08-23 10:13:18;regular;466243.13333333336;26358.25;Insert Fine Notification;GEN5036;regular
18567;;;A;45.06025314331055;;GEN5036;Add penalty;;;;;;2010-10-20 20:07:31;regular;466243.13333333336;84114.21666666666;Add penalty;GEN5036;regular
18568;;;A;44.64060974121094;;GEN5037;Create Fine;;;;;;2010-05-11 17:04:00;regular;460384.0;0.0;Create Fine;GEN5037;regular
18569;;;A;44.64060974121094;;GEN5037;Send Fine;;;;;;2010-08-02 18:23:34;regular;460384.0;119599.56666666668;Send Fine;GEN5037;regular
18570;;;A;44.64060974121094;;GEN5037;Insert Fine Notification;;;;;;2010-08-20 16:59:27;regular;460384.0;25835.88333333333;Insert Fine Notification;GEN5037;regular
18571;;;A;44.64060974121094;;GEN5037;Add penalty;;;;;;2010-10-18 07:29:29;regular;460384.0;84390.03333333334;Add penalty;GEN5037;regular
18572;;;A;43.398624420166016;;GEN5038;Create Fine;;;;;;2011-10-24 16:34:23;regular;1224994.3833333333;0.0;Create Fine;GEN5038;regular
18573;;;A;43.398624420166016;;GEN5038;Send Fine;;;;;;2012-02-01 09:20:40;regular;1224994.3833333333;143566.28333333333;Send Fine;GEN5038;regular
18574;;;A;43.398624420166016;;GEN5038;Insert Fine Notification;;;;;;2012-02-16 01:12:09;regular;1224994.3833333333;21111.483333333334;Insert Fine Notification;GEN5038;regular
18575;;;A;43.398624420166016;;GEN5038;Add penalty;;;;;;2012-04-14 18:26:49;regular;1224994.3833333333;84554.66666666667;Add penalty;GEN5038;regular
18576;;;A;43.398624420166016;;GEN5038;Payment;;;;;;2012-11-12 22:47:21;regular;1224994.3833333333;305540.5333333333;Payment;GEN5038;regular
18577;;;A;45.057884216308594;;GEN5039;Create Fine;;;;;;2010-09-07 01:36:23;regular;630816.3833333333;0.0;Create Fine;GEN5039;regular
18578;;;A;45.057884216308594;;GEN5039;Send Fine;;;;;;2010-12-03 22:34:22;regular;630816.3833333333;126537.98333333334;Send Fine;GEN5039;regular
18579;;;A;45.057884216308594;;GEN5039;Insert Fine Notification;;;;;;2010-12-21 17:15:42;regular;630816.3833333333;25601.33333333333;Insert Fine Notification;GEN5039;regular
18580;;;A;45.057884216308594;;GEN5039;Add penalty;;;;;;2011-02-18 04:53:16;regular;630816.3833333333;84217.56666666667;Add penalty;GEN5039;regular
18581;;;A;39.07918167114258;;GEN5040;Create Fine;;;;;;2009-12-24 18:45:40;regular;261765.66666666663;0.0;Create Fine;GEN5040;regular
18582;;;A;39.07918167114258;;GEN5040;Send Fine;;;;;;2010-03-23 09:00:00;regular;261765.66666666663;127574.33333333331;Send Fine;GEN5040;regular
18583;;;A;39.07918167114258;;GEN5040;Insert Fine Notification;;;;;;2010-04-09 06:27:41;regular;261765.66666666663;24327.68333333333;Insert Fine Notification;GEN5040;regular
18584;;;A;39.07918167114258;;GEN5040;Payment;;;;;;2010-05-04 12:03:43;regular;261765.66666666663;36336.03333333333;Payment;GEN5040;regular
18585;;;A;39.07918167114258;;GEN5040;Add penalty;;;;;;2010-06-05 12:01:46;regular;261765.66666666663;46078.05;Add penalty;GEN5040;regular
18586;;;A;39.07918167114258;;GEN5040;Payment;;;;;;2010-07-26 08:52:25;regular;261765.66666666663;73250.65;Payment;GEN5040;regular
18587;;;A;44.49320983886719;;GEN5041;Create Fine;;;;;;2010-12-17 12:05:23;regular;776885.3833333333;0.0;Create Fine;GEN5041;regular
18588;;;A;44.49320983886719;;GEN5041;Send Fine;;;;;;2011-03-21 07:26:34;regular;776885.3833333333;135081.18333333332;Send Fine;GEN5041;regular
18589;;;A;44.49320983886719;;GEN5041;Insert Fine Notification;;;;;;2011-04-07 08:15:49;regular;776885.3833333333;24529.25;Insert Fine Notification;GEN5041;regular
18590;;;A;44.49320983886719;;GEN5041;Add penalty;;;;;;2011-06-04 21:47:01;regular;776885.3833333333;84331.2;Add penalty;GEN5041;regular
18591;;;A;43.44223785400391;;GEN5042;Create Fine;;;;;;2009-10-23 02:54:38;regular;171534.63333333333;0.0;Create Fine;GEN5042;regular
18592;;;A;43.44223785400391;;GEN5042;Send Fine;;;;;;2009-12-18 04:28:32;regular;171534.63333333333;80733.9;Send Fine;GEN5042;regular
18593;;;A;43.44223785400391;;GEN5042;Payment;;;;;;2010-01-23 06:11:32;regular;171534.63333333333;51943.0;Payment;GEN5042;regular
18594;;;A;45.13663864135742;;GEN5043;Create Fine;;;;;;2010-05-11 02:37:53;regular;459517.88333333336;0.0;Create Fine;GEN5043;regular
18595;;;A;45.13663864135742;;GEN5043;Send Fine;;;;;;2010-08-01 08:10:18;regular;459517.88333333336;118412.41666666669;Send Fine;GEN5043;regular
18596;;;A;45.13663864135742;;GEN5043;Insert Fine Notification;;;;;;2010-08-19 11:02:27;regular;459517.88333333336;26092.15;Insert Fine Notification;GEN5043;regular
18597;;;A;45.13663864135742;;GEN5043;Add penalty;;;;;;2010-10-16 10:01:19;regular;459517.88333333336;83458.86666666667;Add penalty;GEN5043;regular
18598;;;A;46.994384765625;;GEN5044;Create Fine;;;;;;2010-05-20 13:51:11;regular;473151.18333333335;0.0;Create Fine;GEN5044;regular
18599;;;A;46.994384765625;;GEN5044;Send Fine;;;;;;2010-08-11 01:33:27;regular;473151.18333333335;118782.26666666666;Send Fine;GEN5044;regular
18600;;;A;46.994384765625;;GEN5044;Insert Fine Notification;;;;;;2010-08-29 04:38:30;regular;473151.18333333335;26105.05;Insert Fine Notification;GEN5044;regular
18601;;;A;46.994384765625;;GEN5044;Add penalty;;;;;;2010-10-26 16:48:57;regular;473151.18333333335;84250.45;Add penalty;GEN5044;regular
18602;;;A;35.047245025634766;;GEN5045;Create Fine;;;;;;2011-08-14 23:04:08;regular;1123144.1333333333;0.0;Create Fine;GEN5045;regular
18603;;;A;35.047245025634766;;GEN5045;Payment;;;;;;2011-08-25 05:12:18;regular;1123144.1333333333;14768.166666666666;Payment;GEN5045;regular
18604;;;A;46.6477165222168;;GEN5046;Create Fine;;;;;;2010-04-06 18:30:30;regular;410070.5;0.0;Create Fine;GEN5046;regular
18605;;;A;46.6477165222168;;GEN5046;Send Fine;;;;;;2010-06-27 01:36:08;regular;410070.5;117065.63333333332;Send Fine;GEN5046;regular
18606;;;A;46.6477165222168;;GEN5046;Insert Fine Notification;;;;;;2010-07-14 18:28:06;regular;410070.5;25491.966666666667;Insert Fine Notification;GEN5046;regular
18607;;;A;46.6477165222168;;GEN5046;Add penalty;;;;;;2010-09-10 19:59:49;regular;410070.5;83611.71666666666;Add penalty;GEN5046;regular
18608;;;A;37.01142120361328;;GEN5047;Create Fine;;;;;;2011-07-07 10:36:23;regular;1067676.3833333333;0.0;Create Fine;GEN5047;regular
18609;;;A;37.01142120361328;;GEN5047;Payment;;;;;;2011-07-21 04:37:30;regular;1067676.3833333333;19801.116666666665;Payment;GEN5047;regular
18610;;;A;46.8516731262207;;GEN5048;Create Fine;;;;;;2010-05-15 04:22:08;regular;465382.13333333336;0.0;Create Fine;GEN5048;regular
18611;;;A;46.8516731262207;;GEN5048;Send Fine;;;;;;2010-08-05 10:53:51;regular;465382.13333333336;118471.71666666666;Send Fine;GEN5048;regular
18612;;;A;46.8516731262207;;GEN5048;Insert Fine Notification;;;;;;2010-08-23 22:06:11;regular;465382.13333333336;26592.33333333333;Insert Fine Notification;GEN5048;regular
18613;;;A;46.8516731262207;;GEN5048;Add penalty;;;;;;2010-10-20 22:54:47;regular;465382.13333333336;83568.6;Add penalty;GEN5048;regular
18614;;;A;34.93577575683594;;GEN5049;Create Fine;;;;;;2011-08-04 13:44:38;regular;1108184.6333333333;0.0;Create Fine;GEN5049;regular
18615;;;A;34.93577575683594;;GEN5049;Payment;;;;;;2011-08-15 09:41:05;regular;1108184.6333333333;15596.45;Payment;GEN5049;regular
18616;;;A;46.46530532836914;;GEN5050;Create Fine;;;;;;2010-05-13 04:34:23;regular;462514.38333333336;0.0;Create Fine;GEN5050;regular
18617;;;A;46.46530532836914;;GEN5050;Send Fine;;;;;;2010-08-04 03:22:36;regular;462514.38333333336;119448.21666666666;Send Fine;GEN5050;regular
18618;;;A;46.46530532836914;;GEN5050;Insert Fine Notification;;;;;;2010-08-22 12:19:00;regular;462514.38333333336;26456.4;Insert Fine Notification;GEN5050;regular
18619;;;A;46.46530532836914;;GEN5050;Add penalty;;;;;;2010-10-20 01:19:27;regular;462514.38333333336;84300.45;Add penalty;GEN5050;regular
18620;;;A;44.86518478393555;;GEN5051;Create Fine;;;;;;2010-04-27 06:20:45;regular;439580.75;0.0;Create Fine;GEN5051;regular
18621;;;A;44.86518478393555;;GEN5051;Send Fine;;;;;;2010-07-19 18:38:40;regular;439580.75;120257.91666666669;Send Fine;GEN5051;regular
18622;;;A;44.86518478393555;;GEN5051;Insert Fine Notification;;;;;;2010-08-07 01:15:41;regular;439580.75;26317.016666666663;Insert Fine Notification;GEN5051;regular
18623;;;A;44.86518478393555;;GEN5051;Add penalty;;;;;;2010-10-04 10:32:34;regular;439580.75;84076.88333333333;Add penalty;GEN5051;regular
18624;;;A;44.820068359375;;GEN5052;Create Fine;;;;;;2010-05-27 15:22:53;regular;483322.88333333336;0.0;Create Fine;GEN5052;regular
18625;;;A;44.820068359375;;GEN5052;Send Fine;;;;;;2010-08-20 01:31:36;regular;483322.88333333336;121568.71666666666;Send Fine;GEN5052;regular
18626;;;A;44.820068359375;;GEN5052;Insert Fine Notification;;;;;;2010-09-07 13:46:24;regular;483322.88333333336;26654.8;Insert Fine Notification;GEN5052;regular
18627;;;A;44.820068359375;;GEN5052;Add penalty;;;;;;2010-11-05 02:10:41;regular;483322.88333333336;84264.28333333334;Add penalty;GEN5052;regular
18628;;;A;35.09464645385742;;GEN5053;Create Fine;;;;;;2011-07-29 19:20:08;regular;1099880.1333333333;0.0;Create Fine;GEN5053;regular
18629;;;A;35.09464645385742;;GEN5053;Payment;;;;;;2011-08-09 08:23:11;regular;1099880.1333333333;15183.05;Payment;GEN5053;regular
18630;;;A;46.180782318115234;;GEN5054;Create Fine;;;;;;2010-05-02 20:05:38;regular;447605.63333333336;0.0;Create Fine;GEN5054;regular
18631;;;A;46.180782318115234;;GEN5054;Send Fine;;;;;;2010-07-23 07:17:22;regular;447605.63333333336;117311.73333333334;Send Fine;GEN5054;regular
18632;;;A;46.180782318115234;;GEN5054;Insert Fine Notification;;;;;;2010-08-10 15:29:08;regular;447605.63333333336;26411.766666666663;Insert Fine Notification;GEN5054;regular
18633;;;A;46.180782318115234;;GEN5054;Add penalty;;;;;;2010-10-08 06:44:08;regular;447605.63333333336;84435.0;Add penalty;GEN5054;regular
18634;;;A;42.54204940795898;;GEN5055;Create Fine;;;;;;2010-03-12 19:13:53;regular;374113.88333333336;0.0;Create Fine;GEN5055;regular
18635;;;A;42.54204940795898;;GEN5055;Send Fine;;;;;;2010-06-09 01:08:56;regular;374113.88333333336;127075.05;Send Fine;GEN5055;regular
18636;;;A;42.54204940795898;;GEN5055;Insert Fine Notification;;;;;;2010-06-25 02:12:23;regular;374113.88333333336;23103.45;Insert Fine Notification;GEN5055;regular
18637;;;A;42.54204940795898;;GEN5055;Payment;;;;;;2010-07-21 12:25:13;regular;374113.88333333336;38052.833333333336;Payment;GEN5055;regular
18638;;;A;42.54204940795898;;GEN5055;Add penalty;;;;;;2010-08-22 13:38:44;regular;374113.88333333336;46153.51666666667;Add penalty;GEN5055;regular
18639;;;A;42.54204940795898;;GEN5055;Payment;;;;;;2010-11-26 14:31:27;regular;374113.88333333336;138292.71666666667;Payment;GEN5055;regular
18640;;;A;34.122779846191406;;GEN5056;Create Fine;;;;;;2011-07-29 18:10:16;regular;1099810.2666666666;0.0;Create Fine;GEN5056;regular
18641;;;A;34.122779846191406;;GEN5056;Payment;;;;;;2011-08-09 22:04:48;regular;1099810.2666666666;16074.533333333333;Payment;GEN5056;regular
18642;;;A;34.6547966003418;;GEN5057;Create Fine;;;;;;2011-07-29 09:53:57;regular;1099313.95;0.0;Create Fine;GEN5057;regular
18643;;;A;34.6547966003418;;GEN5057;Payment;;;;;;2011-08-09 00:58:00;regular;1099313.95;15304.05;Payment;GEN5057;regular
18644;;;A;35.11539459228516;;GEN5058;Create Fine;;;;;;2011-07-29 03:23:38;regular;1098923.6333333333;0.0;Create Fine;GEN5058;regular
18645;;;A;35.11539459228516;;GEN5058;Payment;;;;;;2011-08-06 18:22:09;regular;1098923.6333333333;12418.516666666666;Payment;GEN5058;regular
